33.572,78.641
31.792,76.265
71.845,28.553
69.895,27.175
69.041,26.530
25.524,67.788
66.706,24.687
19.975,60.364
57.532,17.911
54.825,15.891
51.985,13.827
49.276,11.797
9.467,46.071
45.175,8.789
6.979,42.872
40.735,5.425
38.372,3.630
35.385,1.513
4.147,35.422
35.357,8.933
36.796,9.030
37.195,9.100
38.009,9.304
9.449,38.438
9.834,39.270
10.194,39.851
10.354,40.184
10.781,40.787
41.089,10.964
11.634,42.009
44.359,13.490
15.794,47.513
49.553,17.331
50.689,18.158
22.299,56.236
25.529,60.657
62.702,26.936
27.820,63.687
29.006,64.495
64.892,30.322
32.330,65.057
66.399,32.255
67.361,32.245
32.349,68.439
69.484,32.597
70.245,32.883
33.154,70.786
71.150,33.283
71.789,33.710
33.886,72.122
72.694,34.337
72.979,34.533
75.797,36.773
37.980,77.361
81.674,41.169
84.000,42.918
44.603,86.375
88.712,46.390
91.621,48.523
93.723,49.957
94.760,50.789
51.896,95.719
96.333,53.203
54.394,96.574
55.853,96.701
98.299,55.776
99.328,55.798
55.985,100.500
101.186,56.227
101.507,56.297
102.203,56.638
56.745,102.510
103.170,57.139
103.530,57.313
57.745,104.127
57.958,104.469
60.473,107.690
108.906,61.399
115.595,66.305
67.840,117.617
121.113,70.440
72.186,123.495
125.144,73.332
126.096,74.073
127.028,75.033
76.231,127.769
128.155,77.499
128.387,79.322
129.793,79.237
130.817,79.238
131.900,79.363
79.645,132.948
80.031,133.894
134.592,80.393
80.714,135.087
135.382,80.876
81.519,136.296
138.592,83.373
141.365,85.454
86.901,143.353
88.466,145.411
89.301,146.552
148.602,90.848
151.853,93.231
154.130,94.789
95.281,154.807
96.106,155.833
96.972,156.742
157.539,97.931
158.059,99.121
158.062,100.086
158.986,101.772
37.180,193.779
192.991,38.853
191.976,40.590
41.724,191.206
43.286,190.041
188.855,44.798
45.951,187.992
48.008,186.496
180.622,55.919
60.200,177.469
175.992,62.221
63.978,174.738
173.661,65.297
66.022,172.907
66.696,172.182
66.834,172.008
170.738,67.710
170.416,68.600
170.115,69.252
169.893,69.809
71.330,169.091
168.306,72.605
73.723,167.519
164.657,77.453
83.695,160.000
158.835,85.273
157.132,87.635
155.095,90.336
152.988,93.190
94.960,151.728
96.239,150.743
97.627,149.475
98.996,147.844
99.369,147.285
100.052,147.016
101.337,146.440
102.708,145.714
103.929,144.976
105.065,144.208
143.421,106.126
142.179,107.730
110.516,140.094
135.429,116.864
122.382,131.288
126.397,128.364
127.526,127.491
128.868,126.342
130.353,124.807
130.751,124.295
123.887,131.029
132.093,123.433
123.080,132.747
122.825,133.306
133.964,122.448
122.249,134.367
121.328,135.862
120.818,136.609
120.139,137.562
140.213,118.077
114.824,144.624
110.651,150.198
108.868,152.618
155.354,106.922
156.544,106.043
157.703,105.106
158.059,104.754
104.319,158.561
159.673,103.243
160.967,101.621
161.216,101.197
100.946,161.324
100.269,161.342
161.326,99.092
161.103,98.593
160.730,98.073
96.733,159.649
158.368,95.486
94.499,157.220
93.619,156.087
91.486,153.089
89.124,149.884
144.625,85.185
140.206,81.927
79.867,137.554
136.502,79.115
78.543,135.648
134.837,78.035
133.739,77.411
132.341,76.697
131.014,76.100
130.795,75.774
75.013,130.181
73.667,128.868
72.482,127.491
71.634,126.384
70.449,124.734
121.593,68.137
64.589,116.871
110.193,59.677
107.397,57.571
56.251,105.682
104.646,55.502
54.756,103.486
54.537,103.079
54.058,102.281
101.859,53.860
101.070,53.440
52.841,99.677
99.371,52.727
99.007,52.183
50.554,97.645
96.256,49.280
48.290,94.972
92.856,46.778
44.666,90.003
42.879,87.638
41.174,85.273
83.696,40.009
35.294,77.376
74.222,32.869
32.162,73.273
72.864,31.903
72.070,31.353
31.130,71.647
71.123,30.811
70.217,30.324
29.741,68.933
29.270,67.702
66.841,28.012
66.701,27.835
66.305,27.407
65.299,26.348
25.275,63.984
23.782,61.896
57.516,20.566
53.553,17.619
15.543,50.722
48.009,13.514
11.793,45.648
9.959,43.271
9.207,42.277
41.307,8.507
40.908,8.266
7.861,40.303
7.259,39.277
6.942,38.675
37.179,6.223
163.763,98.308
97.802,163.633
97.315,163.293
162.997,97.002
96.628,162.573
161.993,96.185
160.350,95.009
156.625,92.128
154.265,94.421
96.088,155.478
156.080,97.116
156.147,97.406
98.077,156.420
156.661,99.337
156.658,100.671
156.394,102.001
102.996,156.005
155.703,103.551
105.663,154.299
156.657,107.857
105.000,160.349
161.980,103.831
103.376,162.577
162.994,103.008
102.681,163.302
163.629,102.213
163.765,101.649
163.816,101.069
99.056,163.817
163.272,98.129
91.730,153.447
146.287,86.446
81.209,139.241
137.884,78.256
135.332,76.410
134.397,75.712
132.856,74.479
73.435,131.440
71.964,129.358
73.954,127.109
128.283,76.139
128.644,77.502
128.734,78.689
80.785,128.713
80.643,131.863
132.141,80.612
80.603,132.557
80.554,132.788
80.564,133.215
133.418,80.497
134.213,80.592
80.546,134.449
81.112,136.516
78.932,137.560
78.121,134.737
71.479,126.134
63.442,115.270
107.800,57.871
54.848,106.347
104.286,53.399
103.379,52.731
101.272,51.146
50.758,100.800
48.618,97.948
95.649,50.485
53.059,96.852
54.434,97.097
57.239,97.107
99.995,57.169
57.175,100.546
57.158,100.665
101.143,57.171
101.239,57.135
57.223,102.716
57.655,105.183
106.059,55.540
103.828,54.808
94.657,48.070
45.466,91.077
38.787,82.097
76.062,34.336
31.434,74.815
69.560,27.642
68.714,27.012
25.229,66.407
64.053,27.370
64.964,28.811
65.373,30.170
65.467,31.380
65.397,33.870
33.737,67.607
70.205,33.634
71.534,33.705
73.176,34.380
32.090,74.450
31.122,69.825
24.768,63.198
11.020,44.659
7.961,43.266
5.955,40.421
2.559,35.928
6.566,35.955
35.947,10.600
38.165,10.150
10.228,38.964
10.192,39.179
42.029,10.795
8.649,42.966
7.881,39.785
128.525,126.141
115.303,136.542
142.136,107.801
142.760,97.107
145.576,97.096
146.943,96.853
95.665,149.522
97.964,151.377
100.817,149.233
148.747,101.420
103.380,147.274
146.608,104.287
106.350,145.160
105.183,142.350
102.683,142.791
101.596,142.825
99.872,142.833
142.780,97.857
98.487,145.214
94.670,151.931
154.543,91.078
82.055,161.250
165.665,76.071
73.424,165.864
166.318,71.293
70.234,166.363
166.273,67.686
166.137,65.393
65.463,168.628
169.836,65.370
171.190,64.964
64.050,172.653
66.404,174.783
68.713,172.997
172.367,69.560
168.676,74.672
73.729,166.550
167.431,71.910
63.181,175.238
181.889,54.226
187.548,46.566
46.134,190.025
189.613,40.011
189.805,39.098
189.765,38.868
189.827,38.181
189.808,37.999
189.876,35.935
191.803,35.954
197.472,35.936
194.057,40.417
190.457,45.521
190.822,41.198
128.038,129.372
131.269,126.684
126.188,131.914
126.005,132.214
132.735,125.621
134.397,124.296
135.155,123.727
121.754,137.882
118.901,136.522
134.435,119.465
134.117,119.400
119.455,133.476
119.409,133.222
132.719,119.412
119.381,132.430
119.325,130.832
128.711,119.199
121.319,128.734
122.507,128.644
128.283,123.870
127.112,126.049
128.809,127.543
130.173,125.850
118.788,139.238
108.277,153.439
97.761,153.712
102.248,153.709
156.025,102.189
157.389,102.211
102.261,158.605
102.386,160.207
102.500,162.384
162.331,97.512
160.207,97.623
158.600,97.748
97.811,156.905
97.820,156.017
97.780,154.461
155.920,101.666
130.598,114.768
130.558,120.012
126.443,130.686
140.671,100.441
141.107,97.033
97.129,144.489
97.128,145.387
147.314,97.060
101.113,147.505
144.625,100.921
100.900,142.243
100.760,142.061
100.609,141.402
142.841,97.777
36.916,196.849
36.780,191.909
190.982,36.768
36.781,189.112
36.658,188.541
185.209,36.093
59.395,99.648
100.900,57.766
55.384,100.921
52.505,101.112
97.137,52.691
97.123,55.940
97.050,58.469
98.942,59.143
57.341,99.704
67.388,26.479
67.277,32.292
67.252,38.277
73.564,130.705
79.669,130.562
85.241,130.579
161.732,67.260
167.717,67.271
169.137,67.314
67.352,173.537
14.805,36.091
36.661,11.468
36.782,10.882
9.106,36.767
36.780,8.100
36.914,3.160
100.008,162.274
100.006,148.464
75.653,130.261
87.240,130.343
52.178,98.637
98.681,63.753
66.982,28.693
67.052,40.287
16.829,36.351
36.462,13.771
36.447,8.262
36.379,5.171
136.256,98.683
98.639,147.831
130.335,112.768
130.287,118.796
130.288,124.355
159.722,67.051
171.316,66.983
194.838,36.394
191.700,36.448
36.469,186.922
186.229,36.463
183.180,36.353
100.051,159.554
155.190,100.004
100.025,145.777
134.254,98.711
98.674,145.878
130.355,110.774
130.312,122.408
89.235,130.341
77.600,130.313
98.695,65.754
98.695,59.978
98.668,54.131
157.724,67.065
67.046,169.360
42.285,67.063
30.650,67.028
192.884,36.331
189.758,36.474
36.502,184.915
36.497,184.267
181.179,36.335
18.831,36.390
36.501,15.409
36.479,10.632
7.124,36.367
156.845,100.005
143.073,100.004
98.693,67.751
56.147,98.696
20.826,36.282
36.480,17.647
36.493,17.029
12.315,36.483
9.120,36.310
130.334,108.769
130.334,120.399
130.334,79.610
91.240,130.334
98.695,143.861
98.693,132.257
167.357,67.050
67.040,155.726
44.284,67.051
32.652,67.050
190.889,36.319
187.720,36.484
182.952,36.499
36.483,182.321
36.265,179.183
22.817,36.326
36.492,19.350
36.497,14.882
36.420,11.128
130.251,98.715
98.690,136.016
98.702,141.864
100.055,140.392
100.005,144.789
100.010,150.012
99.958,154.159
106.774,130.360
130.326,112.849
118.396,130.339
81.612,130.333
93.236,130.334
98.703,69.758
58.144,98.680
153.728,67.078
67.052,159.259
165.360,67.054
34.649,67.055
67.057,46.280
188.880,36.369
185.777,36.492
180.949,36.497
36.489,180.268
36.344,177.191
36.328,24.818
21.739,36.490
16.250,36.494
36.436,13.131
139.876,98.689
98.692,128.254
100.004,137.711
151.467,100.003
130.344,83.619
130.337,95.243
130.335,104.766
130.344,116.390
98.691,71.755
60.133,98.685
67.061,151.731
67.049,163.359
67.048,36.650
67.070,48.279
186.877,36.434
36.494,183.783
178.278,36.490
36.326,175.191
26.820,36.290
36.490,23.323
36.489,18.695
15.120,36.448
126.259,98.716
98.691,131.996
137.881,98.697
67.078,149.728
155.262,67.053
67.056,161.357
135.234,99.946
100.008,139.504
100.008,144.493
99.976,148.773
130.274,97.163
91.174,130.330
85.619,130.336
102.849,130.267
130.327,108.438
130.354,114.389
98.702,73.750
98.676,62.128
67.057,50.280
38.652,67.039
184.886,36.341
181.748,36.485
176.962,36.495
36.485,176.294
173.188,36.318
146.082,100.017
135.915,100.004
134.581,101.523
102.103,133.988
132.528,103.337
105.109,130.356
130.290,106.789
112.397,130.383
104.104,139.477
134.582,98.483
133.992,97.899
133.165,97.191
94.890,130.355
93.205,130.290
87.612,130.403
75.741,98.695
98.684,64.124
28.815,36.464
25.131,36.494
20.307,36.486
17.119,36.333
135.885,98.686
98.695,124.267
67.067,147.727
159.361,67.046
40.648,67.045
52.282,67.079
36.340,182.890
179.702,36.483
174.892,36.495
171.193,36.474
128.745,95.175
97.458,128.783
128.911,99.508
100.873,128.897
102.161,128.803
128.773,102.898
104.847,128.739
131.984,105.371
132.438,103.918
133.576,102.497
138.463,100.004
133.576,97.512
132.438,96.091
94.653,131.988
95.056,129.486
97.075,130.011
98.699,122.262
133.885,98.697
36.377,180.882
177.782,36.488
36.496,172.957
172.311,36.486
36.308,169.191
77.746,98.685
72.001,98.698
66.118,98.678
67.057,145.730
67.055,157.362
67.055,54.279
42.647,67.039
36.311,30.818
27.352,36.494
22.616,36.493
19.126,36.425
128.813,94.493
96.485,128.571
128.524,97.176
128.515,97.992
99.560,128.553
100.415,128.553
102.005,128.515
128.523,102.697
103.386,128.570
105.489,128.810
105.897,131.717
103.826,132.576
133.676,102.548
100.004,138.664
133.676,97.461
96.183,132.576
94.096,131.711
94.391,129.556
96.265,129.755
36.325,32.812
36.484,29.736
29.073,36.497
24.248,36.492
36.432,21.125
120.262,98.696
131.884,98.694
98.695,79.747
68.125,98.682
143.730,67.063
155.362,67.049
67.048,56.278
44.647,67.057
36.429,178.884
36.492,175.795
170.957,36.497
170.278,36.486
36.337,167.197
96.106,132.246
96.178,130.460
96.162,128.670
97.167,127.741
97.484,127.537
98.128,126.788
99.556,126.856
126.816,101.905
102.524,127.537
102.842,127.741
103.846,128.670
103.831,130.460
103.903,132.246
103.249,132.733
133.757,102.398
135.494,101.387
98.582,135.490
97.878,134.181
97.544,133.667
133.320,97.231
96.791,132.757
132.694,96.707
130.955,97.343
36.339,176.891
36.491,173.406
36.494,168.516
165.202,36.461
98.686,81.746
98.699,75.983
70.132,98.683
118.263,98.689
98.701,129.877
141.731,67.076
147.271,67.052
67.055,153.362
58.277,67.055
46.647,67.040
34.806,36.402
36.494,31.448
36.490,26.648
36.381,23.116
132.939,97.869
128.145,98.004
127.485,98.059
98.374,125.411
125.412,101.635
101.946,127.469
128.116,102.004
132.991,102.141
98.619,132.948
100.361,128.841
116.256,98.698
98.695,127.868
174.894,36.345
36.483,171.673
166.967,36.495
166.307,36.486
163.190,36.325
98.693,83.752
72.141,98.694
139.734,67.065
67.062,151.366
48.643,67.045
67.074,60.275
36.315,36.818
36.483,33.710
36.492,33.060
36.486,28.331
25.115,36.338
114.258,98.711
98.691,120.037
98.700,125.872
36.386,172.888
169.787,36.488
36.493,164.958
164.272,36.485
161.196,36.330
132.964,100.152
100.007,128.592
123.104,100.002
100.077,118.845
98.690,85.751
98.699,79.976
74.137,98.680
67.077,137.732
143.276,67.052
67.055,149.367
67.057,62.276
67.041,50.643
38.813,36.309
35.391,36.489
30.875,36.490
27.120,36.452
100.007,116.150
100.002,129.914
123.885,98.686
98.699,112.267
36.469,40.814
36.495,32.867
36.393,29.126
98.693,87.742
76.124,98.683
135.734,67.068
67.048,147.366
67.049,64.274
52.643,67.055
36.423,170.883
36.493,167.801
162.277,36.488
36.337,159.197
127.235,100.017
100.004,113.461
110.273,98.715
116.018,98.692
121.891,98.694
168.893,36.340
36.485,165.759
160.966,36.495
160.300,36.485
157.198,36.316
98.691,89.736
83.991,98.699
98.679,78.118
67.076,133.734
67.052,139.269
145.367,67.053
66.274,67.055
67.041,54.642
36.291,42.810
39.367,36.490
36.490,34.663
36.414,31.114
36.457,44.801
36.494,41.093
36.486,36.325
33.112,36.341
124.540,100.006
100.010,110.773
119.892,98.689
108.267,98.692
98.689,91.741
80.110,98.685
67.062,143.368
131.736,67.043
68.273,67.048
56.641,67.050
36.344,166.897
163.677,36.486
36.494,158.841
36.468,155.208
99.967,108.075
100.010,112.369
100.001,115.697
121.849,100.022
98.706,93.743
82.117,98.678
46.814,36.389
43.440,36.494
41.115,36.481
36.494,38.632
35.112,36.431
106.265,98.718
98.691,112.034
117.892,98.696
67.077,129.737
135.275,67.053
67.055,141.367
67.055,70.271
67.040,58.642
36.382,164.896
161.790,36.488
156.283,36.488
36.343,153.196
115.890,98.683
109.951,98.696
98.683,104.279
36.315,48.808
36.480,45.747
36.494,45.089
40.292,36.492
36.435,37.122
100.015,105.427
99.997,119.157
98.700,95.735
98.679,84.119
139.370,67.050
127.738,67.047
60.639,67.047
67.074,72.271
162.887,36.498
36.493,154.826
154.297,36.481
36.321,151.201
100.015,116.466
107.043,100.005
106.274,100.714
105.237,101.480
101.831,104.733
102.322,103.951
102.797,103.245
103.425,102.413
101.954,103.711
101.657,103.934
101.002,104.469
105.063,100.368
105.600,99.727
106.588,98.665
98.720,113.884
104.129,111.440
99.564,106.571
105.645,98.818
104.868,98.275
103.902,97.544
103.460,97.294
96.487,102.244
101.730,96.170
95.241,100.616
98.663,93.418
86.125,98.707
50.810,36.381
47.038,36.495
42.668,36.491
39.111,36.385
125.740,67.053
137.372,67.063
67.058,74.269
67.040,62.638
160.896,36.338
36.492,157.380
36.490,152.453
36.457,149.198
107.741,100.004
102.311,97.623
101.019,96.304
94.130,100.125
99.084,94.329
93.059,97.840
94.566,97.840
97.084,94.711
96.339,97.063
97.085,96.903
97.191,97.722
98.334,97.841
97.842,101.674
102.256,97.222
97.086,103.218
103.600,97.066
105.289,97.085
97.843,105.434
97.843,106.947
105.673,99.091
105.872,100.128
103.704,101.019
102.386,102.311
107.054,100.306
99.318,102.788
109.291,96.840
111.309,97.320
111.791,97.471
97.669,112.196
112.389,97.822
99.836,114.039
99.970,114.113
114.114,100.030
100.171,114.038
112.391,102.185
102.340,112.196
102.538,111.791
102.632,111.512
111.019,102.767
109.280,103.177
52.810,36.300
49.724,36.481
36.493,49.097
44.349,36.490
36.369,41.108
67.081,123.738
129.278,67.051
67.060,135.372
76.270,67.075
67.031,64.638
158.899,36.334
36.490,155.746
36.494,155.077
150.320,36.483
147.198,36.331
107.756,100.004
102.328,97.625
96.307,101.050
94.234,100.193
94.849,97.133
97.989,97.148
99.567,97.194
97.190,100.715
102.019,97.148
97.133,105.159
100.193,105.775
103.701,101.050
102.328,102.383
100.305,107.069
102.804,99.318
36.322,54.794
51.441,36.489
46.876,36.490
36.456,43.110
121.740,67.051
133.372,67.063
78.268,67.054
67.041,66.637
156.897,36.394
153.792,36.491
148.477,36.488
145.214,36.444
107.813,100.004
102.440,97.562
101.269,96.478
100.147,94.575
94.618,98.746
97.140,94.571
96.512,96.783
96.700,97.238
97.852,96.674
96.694,100.383
96.673,101.933
96.701,102.618
96.778,103.329
105.394,97.139
100.172,105.392
101.269,103.531
102.440,102.446
100.315,107.130
99.296,102.864
154.891,36.379
151.805,36.485
146.827,36.495
36.492,146.274
36.355,143.203
119.740,67.083
67.040,131.374
80.268,67.077
68.635,67.030
56.808,36.445
53.143,36.498
36.494,48.942
45.117,36.389
98.497,103.197
97.086,101.136
100.625,96.634
96.715,99.070
97.580,96.735
96.772,96.660
97.176,96.230
95.847,97.336
97.705,95.461
94.492,98.153
94.548,99.544
100.414,94.546
94.487,101.840
102.320,95.477
102.673,95.846
96.230,102.833
96.660,103.237
97.582,103.274
99.188,103.298
99.954,103.339
100.634,103.333
101.255,102.910
101.456,102.725
102.410,101.882
101.478,103.256
100.427,103.200
103.198,99.247
100.718,98.806
152.903,36.336
36.485,149.754
36.494,144.979
144.308,36.485
36.319,141.204
67.052,82.265
70.634,67.042
129.375,67.053
117.744,67.054
58.805,36.303
55.400,36.487
50.696,36.491
36.479,50.151
36.207,47.109
99.997,103.046
100.006,93.563
100.045,89.199
150.903,36.348
147.629,36.489
36.491,142.777
139.205,36.460
67.086,115.744
121.268,67.051
67.062,127.376
67.030,72.634
84.264,67.079
36.449,60.804
57.041,36.491
36.489,52.370
49.106,36.351
100.043,100.312
100.004,95.877
99.991,86.513
62.809,36.370
36.491,59.466
36.490,54.873
51.102,36.457
67.079,113.744
67.054,119.280
125.376,67.053
86.264,67.059
67.041,74.633
148.906,36.437
145.336,36.493
140.484,36.487
137.201,36.333
64.793,36.407
36.494,61.113
56.943,36.494
53.112,36.391
99.999,97.594
83.818,100.018
111.745,67.084
117.280,67.052
67.060,123.377
76.632,67.054
88.263,67.062
146.897,36.377
36.490,143.808
138.985,36.495
36.482,138.299
36.328,135.217
100.013,94.902
85.451,100.004
81.123,100.071
66.799,36.399
63.522,36.492
36.492,58.709
36.479,58.200
55.110,36.176
109.745,67.075
121.376,67.053
67.055,90.263
78.633,67.042
144.902,36.345
36.493,141.301
36.471,133.209
36.430,68.803
65.143,36.497
36.482,62.781
60.365,36.492
36.378,57.101
99.999,92.209
100.019,78.433
67.060,107.749
67.048,113.388
119.380,67.070
92.261,67.071
67.030,80.631
142.906,36.333
36.488,139.754
36.497,139.087
36.485,134.319
131.208,36.333
75.735,100.009
100.008,85.238
99.958,89.519
70.799,36.293
67.453,36.487
36.479,59.101
67.047,117.379
67.055,105.744
94.265,67.054
82.630,67.043
36.398,140.906
36.492,137.796
135.495,36.481
36.497,133.171
132.291,36.481
36.312,129.210
86.828,100.005
100.013,73.126
103.812,67.053
115.380,67.065
36.428,72.808
36.493,69.165
64.930,36.492
36.392,61.110
96.196,67.035
67.057,90.672
67.033,84.630
138.899,36.390
36.486,135.812
131.600,36.494
130.290,36.488
36.344,127.203
100.052,84.138
79.850,100.002
74.811,100.004
74.365,100.427
101.112,73.556
101.887,72.497
71.642,102.568
70.900,103.028
69.514,104.038
104.495,68.923
105.519,67.689
106.105,67.033
106.909,67.021
113.383,67.085
79.162,104.128
74.376,99.593
73.557,98.900
97.568,71.774
71.353,97.284
97.020,70.878
96.255,69.917
69.382,95.912
94.503,67.701
67.034,93.906
93.092,67.022
67.101,86.625
136.908,36.336
36.484,133.770
128.985,36.494
128.315,36.485
36.320,125.218
74.790,36.306
71.444,36.487
36.490,66.741
63.099,36.422
74.996,100.004
70.207,97.478
69.096,96.048
68.693,94.678
95.181,65.416
65.448,96.959
65.493,97.561
98.748,65.674
99.050,65.791
100.947,65.792
65.681,101.231
102.503,65.498
65.457,102.947
65.402,104.799
105.323,68.695
69.096,103.961
70.207,102.531
100.354,74.332
99.199,70.061
103.193,76.341
102.694,78.313
78.902,102.517
102.183,79.739
102.074,79.870
101.858,80.031
80.711,100.682
100.047,80.904
99.324,80.712
80.044,98.167
97.922,79.860
79.752,97.829
79.498,97.713
78.744,97.447
78.173,97.279
76.355,96.803
76.791,36.454
36.490,73.095
36.491,68.385
65.097,36.357
36.350,134.912
36.493,131.614
126.751,36.491
36.468,123.218
75.120,100.004
70.230,97.468
96.043,69.132
68.720,94.691
65.476,95.185
99.587,65.507
65.488,104.806
105.294,68.727
103.966,69.132
102.541,70.230
74.454,100.350
99.210,70.183
36.375,78.799
75.509,36.494
36.474,67.097
36.480,132.912
36.493,124.438
36.342,121.210
98.524,73.183
98.157,71.717
70.400,97.456
96.373,69.372
68.629,95.095
95.143,67.019
65.551,95.111
64.887,97.096
64.794,97.504
64.736,98.101
64.718,101.179
101.844,64.730
64.780,102.367
103.071,64.940
65.552,104.898
67.019,104.866
104.918,68.763
69.265,103.748
102.553,70.400
101.853,71.715
73.185,101.483
99.274,73.183
99.057,71.769
36.388,130.904
127.819,36.485
36.497,122.978
36.484,122.310
36.303,119.220
36.385,80.790
36.496,77.023
72.345,36.487
69.105,36.399
98.390,70.926
97.482,69.665
97.066,69.007
67.090,97.159
97.188,64.885
64.489,97.440
64.125,97.542
63.735,97.814
63.306,97.959
62.122,98.630
62.127,101.692
63.702,102.172
64.125,102.467
64.489,102.569
102.794,64.843
102.837,65.489
67.083,102.850
102.943,69.007
102.526,69.665
101.623,70.919
70.855,100.383
70.856,99.566
70.881,99.139
69.378,98.526
36.395,82.797
36.495,79.061
36.490,74.753
36.425,71.101
36.334,128.907
36.484,125.776
125.083,36.495
36.490,120.279
36.366,117.213
84.795,36.420
81.171,36.498
78.805,36.483
36.493,76.406
73.093,36.387
70.482,100.047
66.213,100.003
56.894,100.006
126.914,36.333
36.492,123.769
118.817,36.498
118.331,36.491
115.216,36.331
86.787,36.330
36.485,83.525
75.093,36.478
54.208,99.971
100.010,58.709
67.977,100.016
124.914,36.396
36.491,121.801
119.498,36.481
117.133,36.497
116.304,36.481
36.310,113.222
36.439,88.800
85.186,36.499
36.492,80.841
77.097,36.395
65.290,100.000
100.000,58.308
51.514,100.028
122.912,36.383
36.484,119.820
114.776,36.495
36.493,114.298
36.355,111.211
100.019,62.595
99.995,48.821
120.910,36.324
117.781,36.482
36.496,112.997
112.343,36.488
109.212,36.275
90.796,36.275
36.489,87.449
36.496,87.004
36.493,82.763
79.098,36.396
99.947,46.128
100.008,50.347
59.901,100.009
92.795,36.399
89.198,36.495
84.884,36.495
84.423,36.492
36.363,81.090
36.351,118.918
36.494,115.579
36.498,111.548
110.298,36.484
36.324,107.216
116.916,36.400
36.493,113.804
111.498,36.482
36.502,108.973
36.496,108.338
105.229,36.322
100.013,57.207
47.753,100.005
100.063,43.438
36.377,94.781
